year,week,month,date,ET0_mm_week,T_mean,RH_pct,VPD_kPa,u2_ms,Rn_MJ,P_mm_week,P_eff_mm,SPI_4,drought_flag,AI_week,MEI,WoY_sin,WoY_cos,MoY_sin,MoY_cos,NIR_A_m3,season_enc,NIR_A_m3_lag1,NIR_A_m3_lag2,NIR_A_m3_lag3,NIR_A_m3_lag4,NIR_A_m3_lag8,NIR_A_m3_lag12,NIR_A_m3_roll4_mean,NIR_A_m3_roll4_std,NIR_A_m3_roll8_mean,NIR_A_m3_roll8_std,ET0_mm_week_lag1,ET0_mm_week_lag2,ET0_mm_week_lag4,P_mm_week_lag1,P_mm_week_lag2,P_mm_week_lag4,VPD_kPa_lag1,VPD_kPa_lag2,MEI_lag4,MEI_lag8,y_h1,y_h2,y_h3,y_h4,y_h5,y_h6,y_h7,y_h8,y_h9,y_h10,y_h11,y_h12,zone,target_col,GIR_B_m3,GIR_B_m3_lag1,GIR_B_m3_lag2,GIR_B_m3_lag3,GIR_B_m3_lag4,GIR_B_m3_lag8,GIR_B_m3_lag12,GIR_B_m3_roll4_mean,GIR_B_m3_roll4_std,GIR_B_m3_roll8_mean,GIR_B_m3_roll8_std
2023,41,10,2023-10-09,14.56,24.25,87.0,0.3967,0.508,6.7041,124.55311012268066,101.62014360427855,-0.693,0,0.117,0.48,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,0.0,2,378827.1,0.0,330922.6,0.0,28483.1,0.0,177437.425,205818.35010727902,109737.23749999999,158783.85060748408,18.23,12.52,12.93,0.0,33.704158782958984,70.86987209320068,0.4232,0.3194,0.69,0.51,386723.6,0.0,0.0,296305.3,31.4,31.1,32.6,30.8,32.7,54842.9,78379.7,85448.7,zone_A,NIR_A_m3,,,,,,,,,,,
2023,41,10,2023-10-09,14.56,24.25,87.0,0.3967,0.508,6.7041,124.55311012268066,99.64248809814454,-0.693,0,0.117,0.48,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,,2,,,,,,,,,,,18.23,12.52,12.93,0.0,33.704158782958984,70.86987209320068,0.4232,0.3194,0.69,0.51,115282.0,0.0,0.0,66395.5,66.8,66.2,86.8,82.2,87.2,18583.4,35401.7,36332.7,zone_B,GIR_B_m3,0.0,112928.1,0.0,72154.9,0.0,0.0,0.0,46270.75,55961.76117484153,26185.7625,43208.867131608116
2023,42,10,2023-10-16,18.61,24.82,83.9,0.5152,0.473,8.5738,0.0,0.0,-0.649,0,10.0,0.48,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,386723.6,2,0.0,378827.1,0.0,330922.6,137803.4,0.0,177437.425,205818.35010727902,106176.85,161167.5233397314,14.56,18.23,19.71,124.55311012268066,0.0,12.72738265991211,0.3967,0.4232,0.69,0.51,0.0,0.0,296305.3,31.4,31.1,32.6,30.8,32.7,54842.9,78379.7,85448.7,96400.2,zone_A,NIR_A_m3,,,,,,,,,,,
2023,42,10,2023-10-16,18.61,24.82,83.9,0.5152,0.473,8.5738,0.0,0.0,-0.649,0,10.0,0.48,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,,2,,,,,,,,,,,14.56,18.23,19.71,124.55311012268066,0.0,12.72738265991211,0.3967,0.4232,0.69,0.51,0.0,0.0,66395.5,66.8,66.2,86.8,82.2,87.2,18583.4,35401.7,36332.7,47616.3,zone_B,GIR_B_m3,115282.0,0.0,112928.1,0.0,72154.9,24403.1,0.0,46270.75,55961.76117484153,26185.7625,43208.867131608116
2023,43,10,2023-10-23,17.94,24.56,85.0,0.4754,0.484,8.2708,60.07204055786133,46.81123447418213,0.507,0,0.299,0.48,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,0.0,2,386723.6,0.0,378827.1,0.0,1861.7,0.0,191387.675,221018.9629298411,137291.875,189656.0330406056,18.61,14.56,12.52,0.0,124.55311012268066,33.704158782958984,0.5152,0.3967,0.69,0.51,0.0,296305.3,31.4,31.1,32.6,30.8,32.7,54842.9,78379.7,85448.7,96400.2,93455.2,zone_A,NIR_A_m3,,,,,,,,,,,
2023,43,10,2023-10-23,17.94,24.56,85.0,0.4754,0.484,8.2708,60.07204055786133,48.05763244628906,0.507,0,0.299,0.48,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,,2,,,,,,,,,,,18.61,14.56,12.52,0.0,124.55311012268066,33.704158782958984,0.5152,0.3967,0.69,0.51,0.0,66395.5,66.8,66.2,86.8,82.2,87.2,18583.4,35401.7,36332.7,47616.3,46161.7,zone_B,GIR_B_m3,0.0,115282.0,0.0,112928.1,0.0,0.0,0.0,57052.525,65885.58987140132,37545.625,53414.32824692935
2023,44,10,2023-10-30,16.99,24.24,86.2,0.4374,0.481,7.8874,60.07203674316406,46.811231231689455,1.539,0,0.283,0.48,-0.822983865893657,0.5680647467311548,-0.8660254037844386,0.5000000000000001,0.0,2,0.0,386723.6,0.0,378827.1,0.0,490737.2,191387.675,221018.9629298411,137059.1625,189846.99458869456,17.94,18.61,18.23,60.07204055786133,0.0,0.0,0.4754,0.5152,0.48,0.69,296305.3,31.4,31.1,32.6,30.8,32.7,54842.9,78379.7,85448.7,96400.2,93455.2,90234.2,zone_A,NIR_A_m3,,,,,,,,,,,
2023,44,10,2023-10-30,16.99,24.24,86.2,0.4374,0.481,7.8874,60.07203674316406,48.05762939453125,1.539,0,0.283,0.48,-0.822983865893657,0.5680647467311548,-0.8660254037844386,0.5000000000000001,,2,,,,,,,,,,,17.94,18.61,18.23,60.07204055786133,0.0,0.0,0.4754,0.5152,0.48,0.69,66395.5,66.8,66.2,86.8,82.2,87.2,18583.4,35401.7,36332.7,47616.3,46161.7,40434.6,zone_B,GIR_B_m3,0.0,0.0,115282.0,0.0,112928.1,0.0,164833.9,57052.525,65885.58987140132,37545.625,53414.32824692935
2023,45,11,2023-11-06,17.78,25.2,85.9,0.4538,0.366,8.2269,2.5360231399536133,0.0,0.638,0,7.008,0.91,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,296305.3,0,0.0,0.0,386723.6,0.0,0.0,28483.1,96680.90000000001,193361.8,137059.1625,189846.99458869456,16.99,17.94,14.56,60.07203674316406,60.07204055786133,124.55311012268066,0.4374,0.4754,0.48,0.69,31.4,31.1,32.6,30.8,32.7,54842.9,78379.7,85448.7,96400.2,93455.2,90234.2,107535.6,zone_A,NIR_A_m3,,,,,,,,,,,
2023,45,11,2023-11-06,17.78,25.2,85.9,0.4538,0.366,8.2269,2.5360231399536133,2.0288185119628905,0.638,0,7.008,0.91,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,,0,,,,,,,,,,,16.99,17.94,14.56,60.07203674316406,60.07204055786133,124.55311012268066,0.4374,0.4754,0.48,0.69,66.8,66.2,86.8,82.2,87.2,18583.4,35401.7,36332.7,47616.3,46161.7,40434.6,53116.6,zone_B,GIR_B_m3,66395.5,0.0,0.0,115282.0,0.0,0.0,0.0,28820.5,57641.00000000001,37545.625,53414.32824692935
2023,46,11,2023-11-13,17.66,22.24,77.8,0.5763,0.91,7.7296,5.937958240509033,0.7972645044326782,1.7,0,2.974,0.91,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,31.4,0,296305.3,0.0,0.0,386723.6,330922.6,137803.4,170757.225,200598.9814250041,174097.325,188184.06032126216,17.78,16.99,18.61,2.5360231399536133,60.07203674316406,0.0,0.4538,0.4374,0.48,0.69,31.1,32.6,30.8,32.7,54842.9,78379.7,85448.7,96400.2,93455.2,90234.2,107535.6,116914.5,zone_A,NIR_A_m3,,,,,,,,,,,
2023,46,11,2023-11-13,17.66,22.24,77.8,0.5763,0.91,7.7296,5.937958240509033,4.750366592407227,1.7,0,2.974,0.91,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,,0,,,,,,,,,,,17.78,16.99,18.61,2.5360231399536133,60.07203674316406,0.0,0.4538,0.4374,0.48,0.69,66.2,86.8,82.2,87.2,18583.4,35401.7,36332.7,47616.3,46161.7,40434.6,53116.6,48673.1,zone_B,GIR_B_m3,66.8,66395.5,0.0,0.0,115282.0,72154.9,24403.1,45419.375,56114.83298465597,45845.0625,51883.426011504394
2023,47,11,2023-11-20,17.63,22.09,77.6,0.5942,0.842,7.869,6.072452068328857,0.9115842580795288,1.364,0,2.903,0.91,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,31.1,0,31.4,296305.3,0.0,0.0,0.0,1861.7,74084.17500000002,148147.4174061403,132735.925,185129.81545799345,17.66,17.78,17.94,5.937958240509033,2.5360231399536133,60.07204055786133,0.5763,0.4538,0.48,0.69,32.6,30.8,32.7,54842.9,78379.7,85448.7,96400.2,93455.2,90234.2,107535.6,116914.5,135098.3,zone_A,NIR_A_m3,,,,,,,,,,,
2023,47,11,2023-11-20,17.63,22.09,77.6,0.5942,0.842,7.869,6.072452068328857,4.857961654663086,1.364,0,2.903,0.91,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,,0,,,,,,,,,,,17.66,17.78,17.94,5.937958240509033,2.5360231399536133,60.07204055786133,0.5763,0.4538,0.48,0.69,86.8,82.2,87.2,18583.4,35401.7,36332.7,47616.3,46161.7,40434.6,53116.6,48673.1,66731.0,zone_B,GIR_B_m3,66.2,66.8,66395.5,0.0,0.0,0.0,0.0,16615.575,33186.63160655457,36834.049999999996,52911.0901970466
2023,48,11,2023-11-27,17.62,22.78,76.0,0.6635,0.843,7.6408,0.0,0.0,-1.027,1,10.0,0.91,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,32.6,0,31.1,31.4,296305.3,0.0,378827.1,0.0,74091.95000000001,148142.23406583507,132739.8125,185126.63028021378,17.63,17.66,16.99,6.072452068328857,5.937958240509033,60.07203674316406,0.5942,0.5763,0.48,0.48,30.8,32.7,54842.9,78379.7,85448.7,96400.2,93455.2,90234.2,107535.6,116914.5,135098.3,152850.0,zone_A,NIR_A_m3,,,,,,,,,,,
2023,48,11,2023-11-27,17.62,22.78,76.0,0.6635,0.843,7.6408,0.0,0.0,-1.027,1,10.0,0.91,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,,0,,,,,,,,,,,17.63,17.66,16.99,6.072452068328857,5.937958240509033,60.07203674316406,0.5942,0.5763,0.48,0.48,82.2,87.2,18583.4,35401.7,36332.7,47616.3,46161.7,40434.6,53116.6,48673.1,66731.0,75378.1,zone_B,GIR_B_m3,86.8,66.2,66.8,66395.5,0.0,112928.1,0.0,16632.125,33175.59814516035,36842.325000000004,52904.51137567841
2023,49,12,2023-12-04,16.68,24.61,77.9,0.6892,0.758,7.0853,0.0,0.0,-0.986,0,10.0,1.13,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,30.8,0,32.6,31.1,31.4,296305.3,0.0,0.0,74100.1,148136.8000014176,85390.5,159919.478264612,17.62,17.63,17.78,0.0,6.072452068328857,2.5360231399536133,0.6635,0.5942,0.91,0.48,32.7,54842.9,78379.7,85448.7,96400.2,93455.2,90234.2,107535.6,116914.5,135098.3,152850.0,118277.9,zone_A,NIR_A_m3,,,,,,,,,,,
2023,49,12,2023-12-04,16.68,24.61,77.9,0.6892,0.758,7.0853,0.0,0.0,-0.986,0,10.0,1.13,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,,0,,,,,,,,,,,17.62,17.63,17.78,0.0,6.072452068328857,2.5360231399536133,0.6635,0.5942,0.91,0.48,87.2,18583.4,35401.7,36332.7,47616.3,46161.7,40434.6,53116.6,48673.1,66731.0,75378.1,58328.8,zone_B,GIR_B_m3,82.2,86.8,66.2,66.8,66395.5,0.0,0.0,16653.825,33161.11804833838,22737.1625,44017.0256909735
2023,50,12,2023-12-11,17.7,24.78,70.8,0.9145,0.668,7.2784,0.0,0.0,-1.17,1,10.0,1.13,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,32.7,0,30.8,32.6,31.1,31.4,386723.6,330922.6,31.475000000014553,0.7889903664618029,85394.35,159917.1291969866,16.68,17.62,17.66,0.0,0.0,5.937958240509033,0.6892,0.6635,0.91,0.48,54842.9,78379.7,85448.7,96400.2,93455.2,90234.2,107535.6,116914.5,135098.3,152850.0,118277.9,124686.9,zone_A,NIR_A_m3,,,,,,,,,,,
2023,50,12,2023-12-11,17.7,24.78,70.8,0.9145,0.668,7.2784,0.0,0.0,-1.17,1,10.0,1.13,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,,0,,,,,,,,,,,16.68,17.62,17.66,0.0,0.0,5.937958240509033,0.6892,0.6635,0.91,0.48,18583.4,35401.7,36332.7,47616.3,46161.7,40434.6,53116.6,48673.1,66731.0,75378.1,58328.8,53864.5,zone_B,GIR_B_m3,87.2,82.2,86.8,66.2,66.8,115282.0,72154.9,75.5,10.563459053413334,22747.4375,44010.96905071142
2023,51,12,2023-12-18,17.32,21.42,65.4,0.8757,0.912,6.8413,10.27712869644165,4.485559391975403,-0.664,0,1.685,1.13,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,54842.9,0,32.7,30.8,32.6,31.1,0.0,0.0,31.800000000014553,0.9899524222534083,37057.987499999996,104751.7339382904,17.7,16.68,17.63,0.0,0.0,6.072452068328857,0.9145,0.6892,0.91,0.48,78379.7,85448.7,96400.2,93455.2,90234.2,107535.6,116914.5,135098.3,152850.0,118277.9,124686.9,130960.3,zone_A,NIR_A_m3,,,,,,,,,,,
2023,51,12,2023-12-18,17.32,21.42,65.4,0.8757,0.912,6.8413,10.27712869644165,8.22170295715332,-0.664,0,1.685,1.13,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,,0,,,,,,,,,,,17.7,16.68,17.63,0.0,0.0,6.072452068328857,0.9145,0.6892,0.91,0.48,35401.7,36332.7,47616.3,46161.7,40434.6,53116.6,48673.1,66731.0,75378.1,58328.8,53864.5,64583.1,zone_B,GIR_B_m3,18583.4,87.2,82.2,86.8,66.2,0.0,0.0,80.6,9.864414182964229,8348.0875,23454.724289845697
2023,52,12,2023-12-25,17.97,21.44,66.1,0.8715,0.812,7.4877,1.822,0.0,0.008,0,9.857,1.13,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,78379.7,0,54842.9,32.7,30.8,32.6,0.0,378827.1,13734.750000000015,27405.433347239814,43913.35,103770.02117084265,17.32,17.7,17.62,10.27712869644165,0.0,0.0,0.8757,0.9145,0.91,0.48,85448.7,96400.2,93455.2,90234.2,107535.6,116914.5,135098.3,152850.0,118277.9,124686.9,130960.3,79679.4,zone_A,NIR_A_m3,,,,,,,,,,,
2023,52,12,2023-12-25,17.97,21.44,66.1,0.8715,0.812,7.4877,1.822,1.458,0.008,0,9.857,1.13,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,,0,,,,,,,,,,,17.32,17.7,17.62,10.27712869644165,0.0,0.0,0.8757,0.9145,0.91,0.48,36332.7,47616.3,46161.7,40434.6,53116.6,48673.1,66731.0,75378.1,58328.8,53864.5,64583.1,30808.2,zone_B,GIR_B_m3,35401.7,18583.4,87.2,82.2,86.8,0.0,112928.1,4709.900000000001,9249.000278228297,10671.0125,23430.053512556246
2024,1,1,2024-01-01,18.57,23.78,60.7,1.1618,0.751,7.1554,3.221,0.0,0.58,0,5.764,0.7,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,85448.7,0,78379.7,54842.9,32.7,30.8,296305.3,0.0,33321.525000000016,39622.49763761115,53710.8125,102726.50642720399,17.97,17.32,16.68,1.822,10.27712869644165,0.0,0.8715,0.8757,1.13,0.91,96400.2,93455.2,90234.2,107535.6,116914.5,135098.3,152850.0,118277.9,124686.9,130960.3,79679.4,132723.6,zone_A,NIR_A_m3,,,,,,,,,,,
2024,1,1,2024-01-01,18.57,23.78,60.7,1.1618,0.751,7.1554,3.221,2.577,0.58,0,5.764,0.7,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,,0,,,,,,,,,,,17.97,17.32,16.68,1.822,10.27712869644165,0.0,0.8715,0.8757,1.13,0.91,47616.3,46161.7,40434.6,53116.6,48673.1,66731.0,75378.1,58328.8,53864.5,64583.1,30808.2,65452.7,zone_B,GIR_B_m3,36332.7,35401.7,18583.4,87.2,82.2,66395.5,0.0,13538.625,16984.895363896132,15096.225,24447.752465483834
2024,2,1,2024-01-08,20.95,24.69,60.8,1.2349,1.021,7.428,0.0,0.0,0.0,0,10.0,0.7,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,96400.2,0,85448.7,78379.7,54842.9,32.7,31.4,386723.6,54676.000000000015,38707.20238525812,27353.7375,38668.537924073644,18.57,17.97,17.7,3.221,1.822,0.0,1.1618,0.8715,1.13,0.91,93455.2,90234.2,107535.6,116914.5,135098.3,152850.0,118277.9,124686.9,130960.3,79679.4,132723.6,155857.3,zone_A,NIR_A_m3,,,,,,,,,,,
2024,2,1,2024-01-08,20.95,24.69,60.8,1.2349,1.021,7.428,0.0,0.0,0.0,0,10.0,0.7,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,,0,,,,,,,,,,,18.57,17.97,17.7,3.221,1.822,0.0,1.1618,0.8715,1.13,0.91,46161.7,40434.6,53116.6,48673.1,66731.0,75378.1,58328.8,53864.5,64583.1,30808.2,65452.7,67766.0,zone_B,GIR_B_m3,47616.3,36332.7,35401.7,18583.4,87.2,66.8,115282.0,22601.25,17082.445232167443,11338.375,16432.758946754562
2024,3,1,2024-01-15,20.31,23.81,53.8,1.3656,0.863,7.304,0.0,0.0,0.0,0,10.0,0.7,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,93455.2,0,96400.2,85448.7,78379.7,54842.9,31.1,0.0,78767.87500000001,17588.70296684289,39399.8375,43632.92733036543,20.95,18.57,17.32,0.0,3.221,10.27712869644165,1.2349,1.1618,1.13,0.91,90234.2,107535.6,116914.5,135098.3,152850.0,118277.9,124686.9,130960.3,79679.4,132723.6,155857.3,9536.2,zone_A,NIR_A_m3,,,,,,,,,,,
2024,3,1,2024-01-15,20.31,23.81,53.8,1.3656,0.863,7.304,0.0,0.0,0.0,0,10.0,0.7,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,,0,,,,,,,,,,,20.95,18.57,17.32,0.0,3.221,10.27712869644165,1.2349,1.1618,1.13,0.91,40434.6,53116.6,48673.1,66731.0,75378.1,58328.8,53864.5,64583.1,30808.2,65452.7,67766.0,0.0,zone_B,GIR_B_m3,46161.7,47616.3,36332.7,35401.7,18583.4,66.2,0.0,34483.525,11965.871576104828,17282.0625,19988.100162556537
2024,4,1,2024-01-22,19.61,22.35,61.3,1.0902,1.217,6.8255,2.2681405544281006,0.0,0.0,0,8.642,0.7,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,90234.2,0,93455.2,96400.2,85448.7,78379.7,32.6,0.0,88420.95000000001,8137.834995664377,51077.84999999999,44090.65878874688,20.31,20.95,17.97,0.0,0.0,1.822,1.3656,1.2349,1.13,0.91,107535.6,116914.5,135098.3,152850.0,118277.9,124686.9,130960.3,79679.4,132723.6,155857.3,9536.2,131681.8,zone_A,NIR_A_m3,,,,,,,,,,,
2024,4,1,2024-01-22,19.61,22.35,61.3,1.0902,1.217,6.8255,2.2681405544281006,1.8145124435424809,0.0,0,8.642,0.7,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,,0,,,,,,,,,,,20.31,20.95,17.97,0.0,0.0,1.822,1.3656,1.2349,1.13,0.91,53116.6,48673.1,66731.0,75378.1,58328.8,53864.5,64583.1,30808.2,65452.7,67766.0,0.0,55851.7,zone_B,GIR_B_m3,40434.6,46161.7,47616.3,36332.7,35401.7,86.8,0.0,41378.1,6402.379409771555,23044.0,20937.721213296216
2024,5,1,2024-01-29,23.37,23.51,55.7,1.3126,1.311,8.0137,0.0,0.0,-0.249,0,10.0,0.7,0.5680647467311558,0.8229838658936564,0.49999999999999994,0.8660254037844387,107535.6,0,90234.2,93455.2,96400.2,85448.7,30.8,296305.3,91384.57500000001,4690.485287170119,62353.049999999996,40564.7004609742,19.61,20.31,18.57,2.2681405544281006,0.0,3.221,1.0902,1.3656,0.7,1.13,116914.5,135098.3,152850.0,118277.9,124686.9,130960.3,79679.4,132723.6,155857.3,9536.2,131681.8,178646.5,zone_A,NIR_A_m3,,,,,,,,,,,
2024,5,1,2024-01-29,23.37,23.51,55.7,1.3126,1.311,8.0137,0.0,0.0,-0.249,0,10.0,0.7,0.5680647467311558,0.8229838658936564,0.49999999999999994,0.8660254037844387,,0,,,,,,,,,,,19.61,20.31,18.57,2.2681405544281006,0.0,3.221,1.0902,1.3656,0.7,1.13,48673.1,66731.0,75378.1,58328.8,53864.5,64583.1,30808.2,65452.7,67766.0,0.0,55851.7,88099.7,zone_B,GIR_B_m3,53116.6,40434.6,46161.7,47616.3,36332.7,82.2,66395.5,42636.325,5222.122844447467,28087.475,19422.461235659983
2024,6,2,2024-02-05,25.72,25.49,48.0,1.7156,1.209,8.2166,5.365675449371338,0.3108241319656372,-0.325,0,4.793,0.68,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,116914.5,0,107535.6,90234.2,93455.2,96400.2,32.7,31.4,96906.3,7520.309508700998,75791.15,34291.19876873851,23.37,19.61,20.95,0.0,2.2681405544281006,0.0,1.3126,1.0902,0.7,1.13,135098.3,152850.0,118277.9,124686.9,130960.3,79679.4,132723.6,155857.3,9536.2,131681.8,178646.5,164880.4,zone_A,NIR_A_m3,,,,,,,,,,,
2024,6,2,2024-02-05,25.72,25.49,48.0,1.7156,1.209,8.2166,5.365675449371338,4.29254035949707,-0.325,0,4.793,0.68,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,,0,,,,,,,,,,,23.37,19.61,20.95,0.0,2.2681405544281006,0.0,1.3126,1.0902,0.7,1.13,66731.0,75378.1,58328.8,53864.5,64583.1,30808.2,65452.7,67766.0,0.0,55851.7,88099.7,81354.7,zone_B,GIR_B_m3,48673.1,53116.6,40434.6,46161.7,47616.3,87.2,66.8,46832.299999999996,5211.760807379154,34716.774999999994,17448.719665166616
2024,7,2,2024-02-12,29.36,27.22,41.3,2.1316,1.096,9.2925,0.0,0.0,-0.678,0,10.0,0.68,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,135098.3,0,116914.5,107535.6,90234.2,93455.2,54842.9,31.1,102034.875,12443.578922848443,90401.375,18804.718113870662,25.72,23.37,20.31,5.365675449371338,0.0,0.0,1.7156,1.3126,0.7,1.13,152850.0,118277.9,124686.9,130960.3,79679.4,132723.6,155857.3,9536.2,131681.8,178646.5,164880.4,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2024,7,2,2024-02-12,29.36,27.22,41.3,2.1316,1.096,9.2925,0.0,0.0,-0.678,0,10.0,0.68,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,,0,,,,,,,,,,,25.72,23.37,20.31,5.365675449371338,0.0,0.0,1.7156,1.3126,0.7,1.13,75378.1,58328.8,53864.5,64583.1,30808.2,65452.7,67766.0,0.0,55851.7,88099.7,81354.7,0.0,zone_B,GIR_B_m3,66731.0,48673.1,53116.6,40434.6,46161.7,18583.4,66.2,47096.5,5290.936722988355,40790.0125,10900.21335734016
2024,8,2,2024-02-19,33.23,28.08,31.5,2.6053,1.227,9.6045,0.0,0.0,-1.019,1,10.0,0.68,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,152850.0,0,135098.3,116914.5,107535.6,90234.2,78379.7,32.6,112445.65000000001,18713.366652831963,100433.3,18530.34488107068,29.36,25.72,19.61,0.0,5.365675449371338,2.2681405544281006,2.1316,1.7156,0.7,1.13,118277.9,124686.9,130960.3,79679.4,132723.6,155857.3,9536.2,131681.8,178646.5,164880.4,0.0,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2024,8,2,2024-02-19,33.23,28.08,31.5,2.6053,1.227,9.6045,0.0,0.0,-1.019,1,10.0,0.68,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,,0,,,,,,,,,,,29.36,25.72,19.61,0.0,5.365675449371338,2.2681405544281006,2.1316,1.7156,0.7,1.13,58328.8,53864.5,64583.1,30808.2,65452.7,67766.0,0.0,55851.7,88099.7,81354.7,0.0,0.0,zone_B,GIR_B_m3,75378.1,66731.0,48673.1,53116.6,40434.6,35401.7,86.8,52238.825,10997.692906658503,46808.4625,10154.02685200564
2024,9,2,2024-02-26,34.88,29.36,39.7,2.4864,1.615,9.52,0.0,0.0,-1.041,1,10.0,0.68,0.8854560256532099,0.4647231720437686,0.8660254037844386,0.5000000000000001,118277.9,0,152850.0,135098.3,116914.5,107535.6,85448.7,30.8,128099.6,20079.41449893369,109742.0875,23819.37008297693,33.23,29.36,23.37,0.0,0.0,0.0,2.6053,2.1316,0.7,0.7,124686.9,130960.3,79679.4,132723.6,155857.3,9536.2,131681.8,178646.5,164880.4,0.0,0.0,37005.7,zone_A,NIR_A_m3,,,,,,,,,,,
2024,9,2,2024-02-26,34.88,29.36,39.7,2.4864,1.615,9.52,0.0,0.0,-1.041,1,10.0,0.68,0.8854560256532099,0.4647231720437686,0.8660254037844386,0.5000000000000001,,0,,,,,,,,,,,33.23,29.36,23.37,0.0,0.0,0.0,2.6053,2.1316,0.7,0.7,53864.5,64583.1,30808.2,65452.7,67766.0,0.0,55851.7,88099.7,81354.7,0.0,0.0,10185.8,zone_B,GIR_B_m3,58328.8,75378.1,66731.0,48673.1,53116.6,36332.7,82.2,60974.700000000004,12297.317043702398,51805.5125,13137.05618094297
2024,10,3,2024-03-04,36.77,30.84,30.6,3.0951,1.296,10.2702,4.1891703605651855,0.0,-0.928,0,8.775,0.78,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,124686.9,1,118277.9,152850.0,135098.3,116914.5,96400.2,32.7,130785.17500000002,16874.903480489058,113845.7375,21776.489977820176,34.88,33.23,25.72,0.0,0.0,5.365675449371338,2.4864,2.6053,0.68,0.7,130960.3,79679.4,132723.6,155857.3,9536.2,131681.8,178646.5,164880.4,0.0,0.0,37005.7,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2024,10,3,2024-03-04,36.77,30.84,30.6,3.0951,1.296,10.2702,4.1891703605651855,3.3513362884521487,-0.928,0,8.775,0.78,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,,1,,,,,,,,,,,34.88,33.23,25.72,0.0,0.0,5.365675449371338,2.4864,2.6053,0.68,0.7,64583.1,30808.2,65452.7,67766.0,0.0,55851.7,88099.7,81354.7,0.0,0.0,10185.8,0.0,zone_B,GIR_B_m3,53864.5,58328.8,75378.1,66731.0,48673.1,47616.3,87.2,62277.75,11432.866561074414,54555.025,11654.199224528556
2024,11,3,2024-03-11,38.62,31.08,28.6,3.2268,1.338,10.7256,0.0,0.0,-1.09,1,10.0,0.78,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,130960.3,1,124686.9,118277.9,152850.0,135098.3,93455.2,54842.9,132728.27500000002,15099.424768375167,117381.57500000001,20814.402504567322,36.77,34.88,29.36,4.1891703605651855,0.0,0.0,3.0951,2.4864,0.68,0.7,79679.4,132723.6,155857.3,9536.2,131681.8,178646.5,164880.4,0.0,0.0,37005.7,0.0,11704.0,zone_A,NIR_A_m3,,,,,,,,,,,
